1758,0.0028447099,3532.2059973625,0.0,51.8,0.0,26.38,6,-1,100
376,7.5908537234,440.8375349292,81.3,88.9,80.2,149.52,3,0,3000
346,12.1778930636,444.8287818942,84.0,91.7,78.5,204.27,3,0,3000
405,17.3274765432,449.7492048958,81.4,90.9,90.2,277.14,3,0,3000
370,22.4233675676,454.648899041,56.2,91.0,97.2,363.69,3,0,3000
330,27.2621909091,459.1443127979,51.9,92.3,97.2,463.84,3,0,3000
315,32.2230698412,463.7959205484,57.2,93.5,93.8,554.08,3,0,3000
330,37.2484151516,468.5935066592,52.2,94.1,96.3,647.19,3,0,3000
388,42.2558994846,473.3958599254,64.3,93.0,93.5,744.79,3,0,3000
297,47.6564074075,478.583124119,50.7,94.1,95.6,841.32,3,0,3000
335,51.8372059702,482.556628176,61.0,94.1,97.2,919.37,3,0,3000
372,2.5268951613,787.766917753,0.0,85.0,0.0,76.66,4,0,3000
369,7.3055094851,791.9496298289,96.0,86.3,72.8,118.94,4,0,3000
360,12.1273694444,795.9101185342,75.0,87.2,83.7,189.02,4,0,3000
352,16.9042613636,800.2857908918,61.9,87.6,90.4,271.37,4,0,3000
369,21.7418943089,804.9674200437,65.2,85.6,83.4,342.29,4,0,3000
384,26.8133541667,809.9083990802,77.2,86.8,79.6,409.38,4,0,3000
346,32.1535057804,815.0801254607,82.0,87.6,75.4,460.26,4,0,3000
359,36.8513175487,819.5036932506,82.1,88.6,82.2,524.56,4,0,3000
409,42.0065085575,824.3417299044,68.1,89.7,89.4,606.87,4,0,3000
353,47.4078016997,829.4551984136,68.3,91.0,86.2,674.31,4,0,3000
408,52.0008186275,833.8391959696,80.5,91.8,83.3,740.72,4,0,3000
326,57.3917423313,839.0283163384,63.4,92.6,92.2,814.52,4,0,1300
438,61.8734634703,843.2322846967,67.8,93.7,87.3,896.02,4,0,1300
231,67.4629264069,848.6427281316,82.5,95.0,76.2,931.23,4,0,1300
269,72.2147657992,853.2210916524,99.8,95.0,45.2,945.37,4,0,1300
335,76.9750298507,857.7642497575,95.1,96.1,59.7,980.38,4,0,1300
404,81.838240099,862.3970801942,70.4,94.9,90.7,1063.61,4,0,1300
296,86.9546114864,867.2921255561,53.0,95.5,97.5,1130.12,4,0,1300
410,91.6973146342,871.7682745364,64.3,95.8,90.2,1220.28,4,0,1300
417,96.8167434053,876.5239439234,67.6,96.2,91.0,1286.85,4,0,1300
222,102.3553468469,881.884164299,71.7,96.4,86.3,1333.67,4,0,1300
245,106.3375714285,885.6192702683,86.8,97.1,51.9,1316.19,4,0,1300
164,111.9161341464,890.9289142795,99.7,97.3,34.3,1308.39,4,0,1300
166,116.9414277109,895.783609419,99.4,97.0,27.0,1286.25,4,0,1500
188,121.988,900.6872712107,91.0,96.4,38.6,1276.06,4,0,1500
212,127.6562169811,906.2480502668,88.1,95.1,47.0,1305.49,4,0,1500
311,131.6317781351,909.9576870705,84.0,94.1,54.9,1360.62,4,0,1500
247,140.8048340081,918.8408859732,94.7,94.8,40.7,1389.81,4,0,1500
230,145.7181,923.5599761745,88.5,95.1,46.8,1427.68,4,0,1500
144,150.9403333334,928.6580218623,99.8,95.6,25.3,1435.63,4,0,1500
164,157.0924817073,934.6734975489,99.5,95.2,21.5,1445.44,4,0,1500
36,161.4044444444,938.8815005885,99.4,95.3,36.7,1448.22,4,0,1500
139,176.0889712231,953.528556256,99.3,95.5,32.0,1460.11,4,0,1500
388,180.7024974227,958.0123738548,62.1,95.7,94.7,1530.68,4,0,1500
302,186.0718675496,963.153493331,80.0,95.6,65.3,1579.04,4,0,1500
294,190.8814319728,967.7638995761,91.1,96.2,51.3,1609.3,4,0,1500
397,196.1974332494,972.7045027123,68.0,96.4,87.6,1671.04,4,0,1500
441,201.0889206349,977.2151958629,76.0,96.8,91.5,1698.28,4,0,1500
182,205.2733021978,981.1919857093,85.6,96.5,55.0,1721.79,4,0,1500
293,216.4678941979,992.2035020724,83.7,95.8,55.7,1760.95,4,0,1500
338,221.9118964496,997.3786649231,81.9,95.9,63.8,1813.2,4,0,1500
22,226.1717727273,1001.3253381036,99.8,96.4,7.0,1814.84,4,0,1500
156,232.0389102564,1007.1193853586,100.0,96.2,33.7,1826.62,4,0,1500
56,239.1941071428,1014.212198432,100.0,96.2,10.9,1831.18,4,0,1500
286,248.5180839161,1023.4053809768,99.4,94.9,35.6,1858.17,4,0,1500
96,253.8125625,1028.5652209918,100.0,94.8,23.0,1865.44,4,0,1500
173,260.3008612718,1034.9803727955,100.0,94.4,31.2,1876.29,4,0,1500
274,265.2030510949,1039.6463678832,94.4,94.3,54.6,1902.89,4,0,1300
337,269.8047774481,1044.0539783667,89.6,95.0,65.1,1935.7,4,0,1300
518,274.9651428572,1049.0414882475,71.7,94.7,3.4,1937.06,4,0,1300
513,279.3135419104,1052.989076204,73.4,95.4,2.5,1937.45,4,0,1300
397,284.3542241813,1057.6948104998,86.2,94.9,3.7,1937.75,4,0,1300
433,288.8300946882,1062.0096532307,80.1,95.2,2.7,1938.09,4,0,1300
476,294.1461449579,1067.0832867537,84.3,95.1,4.2,1938.68,4,0,1300
604,300.0501523179,1072.6437188979,59.4,95.3,2.1,1939.18,4,0,1300
644,304.9411319876,1077.0290566912,29.1,93.8,1.6,1939.7,4,0,1300
625,309.6190912,1081.2951388783,22.5,91.9,1.2,1940.2,4,0,1300
642,314.260088785,1085.6774172233,19.6,91.5,0.0,1940.72,4,0,1300
641,319.1074492979,1089.9309607478,21.2,91.8,0.0,1941.22,4,0,1300
646,323.9645928793,1094.2016945989,41.6,91.5,0.9,1941.72,4,0,2000
644,328.7000046584,1098.4757044156,23.5,91.8,0.9,1942.25,4,0,2000
616,333.4172012987,1102.7508377592,50.4,92.8,0.6,1942.71,4,0,2000
506,338.0527727272,1106.8823002068,85.2,94.2,0.9,1943.1,4,0,2000
452,343.4506504425,1111.8651849417,87.6,93.7,0.9,1934.39,4,0,2000
632,348.0198085443,1116.2472452733,41.0,93.7,0.9,1934.9,4,0,2000
599,352.8365358932,1120.6981757861,69.6,94.2,0.6,1911.14,4,0,2000
606,357.6586369637,1125.012669987,61.0,94.4,1.2,1898.23,4,0,2000
578,362.4659117647,1129.3552886211,51.6,94.0,0.6,1898.66,4,0,2000
640,367.3604578125,1133.9058204066,39.7,93.0,0.3,1899.17,4,0,2000
640,372.084496875,1138.2872206911,30.1,92.5,1.9,1899.68,4,0,2000
642,376.8823395638,1142.5184040088,31.4,93.0,1.6,1900.2,4,0,2000
635,381.6895307086,1146.8194785452,46.1,92.4,0.9,1900.68,4,0,1500
632,386.4141313292,1151.2266804633,51.0,93.2,0.0,1901.21,4,0,1500
634,391.0441876971,1155.5535749739,27.1,91.2,0.3,1901.66,4,0,1500
642,395.8724922118,1159.8988078376,33.9,91.2,0.0,1902.15,4,0,1500
644,400.7072282608,1164.3289112426,20.4,90.7,0.0,1902.66,4,0,1500
642,405.5229875389,1168.5190778521,27.1,91.2,0.3,1903.16,4,0,1500
628,410.3237006369,1172.7349790388,39.4,91.4,0.9,1903.64,4,0,1500
626,415.1094888179,1177.0170549147,48.4,92.4,0.9,1904.12,4,0,1500
627,419.9174098884,1181.5551657506,18.3,91.7,0.9,1904.61,4,0,1500
620,424.5950112903,1185.8965409106,45.7,92.6,0.3,1905.12,4,0,1500
624,429.4349519231,1190.1898190352,45.4,93.1,0.3,1905.61,4,0,1500
628,434.395245223,1194.7072963422,27.5,93.3,0.0,1906.21,4,0,1500
995,2.3684311558,691.98603229,0.0,86.9,0.0,79.98,2,0,3000
888,7.0884009009,694.8807566859,67.7,90.0,88.5,154.4,2,0,3000
923,11.9941029252,698.6089198809,86.1,90.8,84.1,208.8,2,0,3000
866,16.4234387991,702.3539679813,70.4,89.6,94.4,280.26,2,0,3000
947,21.212156283,706.4821378445,55.5,90.6,95.3,374.4,2,0,3000
1002,26.1333712575,710.8671584453,65.5,91.8,94.1,458.65,2,0,3000
915,30.7608546448,714.3953317733,65.8,93.2,96.6,538.1,2,0,3000
841,35.4241807372,717.1534675341,55.9,94.2,96.6,625.92,2,0,3000
858,39.8005710956,719.9437489871,52.3,94.9,96.6,716.22,2,0,3000
991,45.1251281534,723.5444321026,55.9,95.8,95.7,815.28,2,0,3000
851,49.6736039953,727.0754073843,59.9,93.5,93.8,882.83,2,0,3000
962,2.2761871102,415.0299017752,0.0,79.5,0.0,88.76,3,0,3000
916,6.74805131,418.8966920397,63.9,80.7,96.6,169.33,3,0,3000
983,11.3808056969,423.0303291552,70.7,81.5,94.1,247.46,3,0,3000
913,16.0941971522,427.3918249821,56.0,82.8,97.8,336.3,3,0,3000
888,20.7362894144,431.5967593338,48.9,84.0,98.1,439.45,3,0,3000
910,25.5573098901,435.7186749319,55.6,85.0,92.8,528.64,3,0,3000
1113,30.4498256963,440.0162267706,51.0,85.4,95.0,528.69,3,0,3000
1451,35.1007960027,443.7411942058,54.6,85.8,12.8,528.72,3,0,3000
1605,39.7851009346,447.4737022444,23.7,85.5,0.6,528.72,3,0,3000
1605,44.3450909657,451.1001928824,15.3,85.3,0.3,528.72,3,0,3000
1600,49.0059225,454.7216252278,12.1,85.1,0.3,528.72,3,0,3000
960,2.3465822917,275.928392304,0.0,80.7,0.0,96.73,8,0,3000
1090,7.3345899083,280.4879978825,29.2,81.0,62.8,166.27,8,0,3000
1610,11.4426273292,284.0608913943,18.2,81.4,0.0,166.27,8,0,3000
1586,15.9755327869,287.4806344628,19.0,80.7,0.0,166.27,8,0,3000
1605,20.5096124611,291.1437629627,19.0,81.2,0.9,162.84,8,0,3000
1610,25.0831130435,294.8170577391,13.2,80.7,0.6,161.9,8,0,3000
1605,29.7317750779,298.4555905275,14.2,82.2,0.0,159.43,8,0,3000
1533,34.3278669276,302.0007092488,22.6,82.3,0.6,158.3,8,0,3000
1588,39.4684049118,305.7861740498,37.9,81.8,0.9,154.66,8,0,3000
1601,44.1675802623,309.0046787036,13.7,81.3,0.6,150.86,8,0,3000
1610,48.8491695652,312.1539757059,23.7,81.7,1.2,147.88,8,0,3000
1040,2.2784990385,1245.9955289572,0.0,89.8,0.0,71.55,100,0,3000
821,6.8294323996,1247.9669997863,100.0,92.8,70.8,105.2,100,0,3000
742,11.827532345,1251.7747880628,100.0,95.1,64.6,136.3,100,0,3000
700,16.9252414285,1255.8687592513,100.0,93.6,59.8,166.56,100,0,3000
920,21.6015456522,1259.4277372171,100.0,94.0,73.9,202.27,100,0,3000
1008,26.3819722222,1262.9525650491,100.0,94.9,91.6,246.0,100,0,3000
1021,31.0790450539,1266.6961010745,100.0,94.8,92.3,294.96,100,0,3000
993,35.6019869083,1270.400556136,99.9,95.1,91.6,342.65,100,0,3000
990,40.0836727273,1274.0898880484,99.9,94.7,91.6,388.71,100,0,3000
1125,45.0460364445,1278.122150141,99.9,94.9,91.0,443.29,100,0,3000
856,49.7908130841,1282.1948816921,100.0,95.4,79.4,479.75,100,0,3000
1135,54.4056704846,1286.2943021119,100.0,95.2,90.4,529.27,100,0,1000
915,58.4431081967,1289.7438515533,100.0,95.7,50.3,529.47,100,0,1000
1118,63.7698059034,1294.2629326298,100.0,94.6,67.7,529.66,100,0,1000
672,68.8445997024,1298.5816353978,100.0,95.5,19.3,529.77,100,0,1000
1199,74.1698181818,1303.1292931499,93.5,82.8,0.6,529.67,100,0,1000
1565,78.4008728434,1306.0234122339,66.5,82.5,3.4,529.67,100,0,1000
1587,82.928273472,1309.2868671267,66.8,82.9,1.9,529.67,100,0,1000
1367,86.9822238478,1312.6218368583,74.7,87.3,0.6,529.67,100,0,1000
1422,91.8302672292,1316.6256730359,92.3,88.2,3.1,529.67,100,0,1000
1602,95.8722141074,1319.6136086706,78.8,84.9,0.6,529.67,100,0,1000
1595,99.8682238245,1322.5249289637,73.7,84.8,0.9,527.74,100,0,1000
1585,104.0562914827,1325.9563076246,63.7,84.5,1.2,526.55,100,0,1000
1038,2.4445231214,948.5464112212,0.0,86.5,0.0,84.47,1,0,3000
995,6.9759507538,951.0144526168,67.9,87.2,93.8,162.46,1,0,3000
1011,11.8250524233,951.8015852814,82.8,87.9,92.9,229.67,1,0,3000
926,16.4778185745,953.9417953859,65.9,88.1,96.9,309.86,1,0,3000
855,20.9837695907,957.1880644519,51.9,87.5,97.9,402.7,1,0,3000
1023,25.8650293255,960.7464150632,67.0,88.4,93.4,486.9,1,0,3000
1041,30.9127665706,964.1271311843,87.0,90.4,80.2,544.12,1,0,3000
900,35.7383288889,967.4045798148,64.7,91.2,91.1,619.53,1,0,3000
1068,40.6845664794,970.8116026929,62.7,92.3,89.6,709.45,1,0,3000
897,45.7682263099,974.2174755315,58.6,93.5,94.4,790.79,1,0,3000
1132,50.3331298587,976.2589686559,60.2,92.0,98.5,814.48,1,0,3000
1525,2.0903757377,333.2052284345,0.0,86.3,0.0,58.88,1,0,3000
2232,6.2462047491,336.1102621756,47.7,86.6,77.4,131.18,1,0,3000
3220,9.6543726708,337.9571985071,12.4,86.0,2.8,129.02,1,0,3000
3209,13.357764101,339.3647483639,18.6,86.9,1.2,126.34,1,0,3000
3220,17.4198142857,340.7291270965,15.7,86.3,7.5,118.49,1,0,3000
3210,21.7562336449,342.6717130125,23.8,86.3,7.5,113.62,1,0,3000
3219,26.2849614787,344.213521073,19.1,86.0,3.4,107.5,1,0,3000
2912,30.6236006181,345.1928321003,42.9,87.3,0.9,101.29,1,0,3000
3098,35.230570368,346.1834199332,56.6,86.0,4.7,94.07,1,0,3000
3200,39.6348028125,341.7583968491,27.3,85.3,2.8,87.18,1,0,3000
3220,44.0998357143,329.4641787973,21.6,85.0,3.1,78.82,1,0,3000
2000,2.1152205,366.7915491238,0.0,77.8,0.0,84.04,5,0,3000
1716,6.4019527972,369.6772234373,58.4,78.9,95.0,167.14,5,0,3000
1785,10.6846722689,371.2302306806,61.4,80.8,96.3,250.69,5,0,3000
1667,15.1718764247,373.6359078351,55.2,82.2,95.9,333.9,5,0,3000
1892,19.6744223045,376.3109173399,55.3,82.9,96.3,421.71,5,0,3000
1859,24.4464948897,378.3946424589,54.4,84.5,93.3,510.41,5,0,3000
1753,29.1776697091,379.5188615668,57.6,85.6,94.8,590.0,5,0,3000
1930,33.9628901555,380.9517793321,58.6,86.4,94.7,672.54,5,0,3000
2601,39.1618485198,383.1713355664,76.4,87.3,92.3,707.45,5,0,3000
2694,43.7159216778,384.1408216721,29.8,86.9,43.9,708.11,5,0,3000
3198,47.763644778,384.6416440135,35.8,86.8,7.2,708.18,5,0,3000
1780,2.0893707865,657.1071561606,0.0,80.0,0.0,67.53,20,0,3000
1799,6.1622062257,659.5689700271,72.1,80.8,86.4,129.38,20,0,3000
1662,10.631921781,661.6271363038,73.0,81.9,85.4,189.95,20,0,3000
1821,14.625918726,664.3002903332,56.5,83.6,96.9,272.57,20,0,3000
1876,19.0124307037,667.3115187383,64.4,84.0,93.8,352.34,20,0,3000
1815,23.8685564739,670.0421916473,64.4,84.6,90.1,427.75,20,0,3000
1886,28.5249188759,669.2983967684,60.2,85.5,95.7,505.11,20,0,3000
1694,32.7968937426,669.9583946837,53.5,86.6,96.0,591.07,20,0,3000
1842,36.8696883822,672.8258250839,54.1,86.0,97.2,674.39,20,0,3000
1930,41.5597186528,675.9298196732,61.1,86.3,96.0,764.62,20,0,3000
1770,46.2836559322,679.0761055282,60.8,86.9,96.9,835.93,20,0,3000
5805,1.4927979328,274.3614832436,0.0,83.3,0.0,67.41,1,0,3000
5619,4.6798877024,273.0602172483,77.4,83.9,92.0,112.34,1,0,3000
5800,8.3055987931,271.59266157,70.8,85.9,93.2,163.76,1,0,3000
5302,12.068831573,270.0508541643,61.4,87.5,95.7,231.36,1,0,3000
5099,15.3928413414,269.4012468522,54.4,87.3,98.8,302.55,1,0,3000
4781,19.5297981594,265.3355992553,59.4,88.3,91.3,371.22,1,0,3000
5038,23.1486802302,263.9027788205,46.2,89.2,99.1,448.06,1,0,3000
6341,27.3207102981,263.1655908481,88.4,91.6,90.7,489.01,1,0,3000
5095,30.6908714426,262.3157673072,42.5,92.0,98.4,574.1,1,0,3000
5236,34.6745681818,265.7836280266,48.5,92.4,90.1,643.05,1,0,3000
9660,37.8882315735,269.1179560377,10.7,92.3,12.8,643.21,1,0,3000
4795,1.4725599583,633.9310621558,0.0,88.3,0.0,55.39,3,0,3000
5890,4.2611295416,633.1252291762,70.4,88.0,94.4,110.5,3,0,3000
5302,7.5815556394,632.7410394569,54.7,89.7,94.6,184.59,3,0,3000
5150,11.5240656311,632.5701770585,49.5,90.0,98.1,265.33,3,0,3000
5598,15.1373306538,632.6983299533,60.7,91.0,93.2,331.36,3,0,3000
5145,19.1093712342,633.3358989595,62.4,91.5,89.4,392.82,3,0,3000
5621,23.1190775663,633.5099984342,69.9,92.9,91.9,446.09,3,0,3000
5082,27.0715602125,632.7787234322,60.1,92.9,95.4,510.55,3,0,3000
5045,31.0226858275,633.1075936384,59.8,93.6,94.7,574.05,3,0,3000
5938,35.1485906029,633.0277309891,60.6,94.4,93.5,636.68,3,0,3000
5826,39.9224153793,633.2123536352,68.9,94.9,88.5,703.93,3,0,3000
407,2.141914005,247.5151696873,0.0,85.2,0.0,102.88,1,0,3000
341,7.2340351906,252.6806100254,44.0,87.0,91.3,194.68,1,0,3000
412,12.0588009709,257.5115379182,85.4,85.6,88.5,258.73,1,0,3000
379,16.993176781,262.4020942239,57.5,86.2,82.0,336.91,1,0,3000
426,22.5217746479,267.9311427734,83.2,86.7,83.2,400.73,1,0,3000
377,27.4193952255,272.8198744062,69.1,88.0,86.1,471.8,1,0,3000
345,32.5515710145,277.8909220163,54.6,88.0,84.8,553.02,1,0,3000
403,37.374382134,282.6545805103,32.1,89.0,64.1,602.19,1,0,3000
597,42.2656314908,287.4512948962,51.3,89.7,0.6,602.25,1,0,3000
638,47.2664075235,292.3610362439,28.1,90.1,0.3,602.26,1,0,3000
640,52.1827015625,297.175104503,54.3,92.0,0.0,602.26,1,0,3000
392,2.0792193878,323.232845321,0.0,90.8,0.0,103.1,2,0,3000
396,7.2039747474,328.4221066176,65.0,91.8,89.5,183.76,2,0,3000
415,12.0174144579,333.2877955282,41.1,92.5,70.6,252.65,2,0,3000
389,17.108688946,338.3760950302,67.3,93.8,81.4,322.49,2,0,3000
292,21.6157123287,342.840020864,85.4,94.9,61.3,362.21,2,0,3000
390,27.0214820513,348.2080031383,97.3,95.7,63.8,397.67,2,0,3000
211,32.0379478673,353.1846638212,95.8,95.2,52.9,412.97,2,0,3000
335,37.3326029852,358.4340083912,97.3,96.1,48.8,440.45,2,0,3000
423,42.6451134752,363.6892410091,95.6,96.0,72.4,441.57,2,0,3000
382,48.2719031414,369.3590857483,72.7,95.8,69.8,486.59,2,0,3000
637,52.4765682888,373.6642926649,29.7,95.9,0.6,487.09,2,0,3000
644,1.8413555901,359.1504241243,0.0,90.7,0.0,28.87,4,0,3000
630,4.3257603175,363.9409032436,25.9,93.4,3.3,30.3,4,0,3000
547,6.9372285192,369.1707059722,84.9,92.8,9.0,34.19,4,0,3000
491,9.1461792261,373.6628483124,64.1,89.6,56.4,82.3,4,0,3000
378,11.0692433862,378.7218759129,55.9,87.2,94.2,173.46,4,0,3000
335,14.2219671642,383.720640053,43.3,87.2,93.5,277.68,4,0,3000
385,18.8481272727,388.9032243512,35.4,88.7,88.2,375.04,4,0,3000
374,23.467053476,393.9048432902,58.3,90.4,79.8,448.59,4,0,3000
304,28.2108322368,398.9254949571,38.5,91.4,97.5,562.45,4,0,3000
312,32.9343269231,403.8512196755,39.8,92.6,91.9,662.54,4,0,3000
558,37.8505842294,408.994134741,26.1,92.4,37.1,701.59,4,0,3000
434,2.2778317972,370.2336572541,0.0,83.8,0.0,92.55,2,0,3000
296,7.2102567567,375.2251687227,32.4,85.2,97.9,213.03,2,0,3000
315,12.3419047619,380.4103669038,40.5,86.5,96.0,325.69,2,0,3000
269,17.0160297398,385.0864642544,37.9,87.3,98.4,439.69,2,0,3000
273,21.9363516484,389.9825064394,34.9,88.8,99.1,562.33,2,0,3000
386,27.0386683938,395.0761888589,28.1,89.8,77.3,644.36,2,0,3000
446,32.0584439462,400.0614683633,29.9,90.7,69.0,724.26,2,0,3000
283,36.9050777386,404.8598591009,35.0,92.2,96.0,832.54,2,0,3000
280,41.6268035714,409.5775096561,37.2,93.5,98.5,934.91,2,0,3000
389,47.2989922879,415.2033148198,39.6,94.1,80.5,1040.91,2,0,3000
438,51.9310273972,419.7830166822,43.7,94.5,81.7,1128.4,2,0,3000
